id,title,description,courseTitle
task_b8e3b6b46a6943a2987104c9471d4eca,Kommunisere mikroøkonomisk analyse på...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kommunisere mikroøkonomisk analyse på en klar måte, både skriftlig og muntlig. | Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. | Gjøre rede for de mest sentrale modellene i konsument, produsent, og markedsteori. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_5ce8898c44d1434a862472ed5b28ed74,Anvende mikroøkonomisk teori til...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Mikroøkonomi
task_cea4be73c2ab4f63aae3aa7d0cd74049,Anvende mikroøkonomisk teori til...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Mikroøkonomi
task_ab45a4d87db848709740c035456f5892,Anvende mikroøkonomisk teori til...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Mikroøkonomi
task_594e676c3f894213892e1e0e918b947b,Undervisningsopplegg Emnet vil bestå...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Emnet vil bestå av plenumsforelesninger og gruppeundervisning. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Mikroøkonomi
task_d5020e8f13544ec1ae9192c22bf15df6,Forklare markedssvikt og grunnlaget...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Forklare markedssvikt og grunnlaget for økonomisk politikk, for eksempel for å sikre et bærekraftig miljø. | Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. | Gjøre rede for de mest sentrale modellene i konsument, produsent, og markedsteori. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_7d4eb8087969476fab92df9f12fe47cb,Kommunisere mikroøkonomisk analyse på...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kommunisere mikroøkonomisk analyse på en klar måte, både skriftlig og muntlig. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_3fdc26a7f179440f92297bbc036c3cf3,Undervisningsopplegg Emnet vil bestå...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Emnet vil bestå av plenumsforelesninger og gruppeundervisning. | Forklare markedssvikt og grunnlaget for økonomisk politikk, for eksempel for å sikre et bærekraftig miljø. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_5459f1f239b64f6da82389af067480cf,Vurdere ulike typer økonomisk...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Vurdere ulike typer økonomisk politikk for å sikre økonomisk effektivitet og bærekraft. | Gjøre rede for de mest sentrale modellene i konsument, produsent, og markedsteori. | Kommunisere mikroøkonomisk analyse på en klar måte, både skriftlig og muntlig. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_04bb34876d914f829e2175612d8e5dbe,Anvende mikroøkonomisk teori til...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. | Vurdere ulike typer økonomisk politikk for å sikre økonomisk effektivitet og bærekraft. | Kommunisere mikroøkonomisk analyse på en klar måte, både skriftlig og muntlig. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_4ac6c414c4ec4c0c8788fe93707d759a,Anvende mikroøkonomisk teori til...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. | Forklare markedssvikt og grunnlaget for økonomisk politikk, for eksempel for å sikre et bærekraftig miljø. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_58c74d98bf0c4dbbbf13a67deb4ece9a,Anvende mikroøkonomisk teori til...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Mikroøkonomi
task_80aef16d82f441f08e51f6147281b85d,Gjøre rede for de...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Gjøre rede for de mest sentrale modellene i konsument, produsent, og markedsteori. | Undervisningsopplegg Emnet vil bestå av plenumsforelesninger og gruppeundervisning. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_bddc5fe9ab39487cbe0d381caeec51fb,Vurdere ulike typer økonomisk...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Vurdere ulike typer økonomisk politikk for å sikre økonomisk effektivitet og bærekraft. | Gjøre rede for de mest sentrale modellene i konsument, produsent, og markedsteori. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_4392d791b1fa4350b04f5723f22cafd3,Undervisningsopplegg Emnet vil bestå...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Emnet vil bestå av plenumsforelesninger og gruppeundervisning. | Gjøre rede for de mest sentrale modellene i konsument, produsent, og markedsteori. | Forklare markedssvikt og grunnlaget for økonomisk politikk, for eksempel for å sikre et bærekraftig miljø. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_da7aeed6328348b39c9f39543df2293f,Kommunisere mikroøkonomisk analyse på...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kommunisere mikroøkonomisk analyse på en klar måte, både skriftlig og muntlig. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_e4d3ba668cd1488a88d02b91c0e4301c,Gjøre rede for de...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Gjøre rede for de mest sentrale modellene i konsument, produsent, og markedsteori. | Forklare markedssvikt og grunnlaget for økonomisk politikk, for eksempel for å sikre et bærekraftig miljø. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_df37d46bd8864a149edd690ddf2cabf1,Kommunisere mikroøkonomisk analyse på...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kommunisere mikroøkonomisk analyse på en klar måte, både skriftlig og muntlig. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_46e70a0a778b4fb0b9172cbb107586bc,Kommunisere mikroøkonomisk analyse på...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kommunisere mikroøkonomisk analyse på en klar måte, både skriftlig og muntlig. | Undervisningsopplegg Emnet vil bestå av plenumsforelesninger og gruppeundervisning. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_157eefc7ba024a5f9d6abac1025ca7ee,Forklare markedssvikt og grunnlaget...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Forklare markedssvikt og grunnlaget for økonomisk politikk, for eksempel for å sikre et bærekraftig miljø. | Kommunisere mikroøkonomisk analyse på en klar måte, både skriftlig og muntlig. | Vurdere ulike typer økonomisk politikk for å sikre økonomisk effektivitet og bærekraft. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Mikroøkonomi
task_798f414648944b5e8c0ab76b98b6c592,Vurdere ulike typer økonomisk...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Vurdere ulike typer økonomisk politikk for å sikre økonomisk effektivitet og bærekraft. | Anvende mikroøkonomisk teori til å analysere relevante problemstillinger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Mikroøkonomi
task_4ca79d9229744476b0e4cdc4f56e0800,Ha god kjennskap til...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Ha god kjennskap til og forståelse for vanlige (i) årsaker bak, (ii) innhold i, og (iii) utfall av organisasjonsendring. | Ha en forståelse for hvordan organisasjoner fungerer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Organisasjonen
task_b8e615c6dfbc4b22be0fd1f79694449e,Ha kjennskap til grunnleggende...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Ha kjennskap til grunnleggende begreper, konsepter og teorier innenfor organisasjonsteori | Ha en forståelse for hvordan organisasjoner fungerer. | Ha kjennskap til sentrale utviklinger i organisasjonsteorifaget. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Organisasjonen
task_e8a6b834cd144cdb919b489883458a84,Kunne anvende relevante verktøy...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kunne anvende relevante verktøy (begreper, konsepter og teorier) fra organisasjonsteori. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Organisasjonen
task_e37243794827438faacc39ba8efc5505,Ha god kjennskap til...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Ha god kjennskap til og forståelse for vanlige (i) årsaker bak, (ii) innhold i, og (iii) utfall av organisasjonsendring. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Organisasjonen
task_fab007ad0b7844ab8f2a435ccd9b26b6,Ha kjennskap til sentrale...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Ha kjennskap til sentrale utviklinger i organisasjonsteorifaget. | Ha en forståelse for hvordan omgivelser, inkludert bærekraftaspekter, kan påvirke organisasjoner. | Ha en forståelse for hvordan og hvorfor mange av nåtidens organisasjoner skiller seg fra organisasjoner fra det forrige århundret. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Organisasjonen
task_1d7c44bcdfa841b48dd70870df6e61f5,Kunne formidle analyser som...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kunne formidle analyser som bygger på organisasjonsteori på en overbevisende måte. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Organisasjonen
